"Category","Group","Database","a","b","c","d","Odds ratio","p-value","q-value","Product"
"clust_2586","group1","ortho_id",0,3078,6,76181,0,1,1,"FIG00424381: hypothetical protein"
"clust_2586","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"FIG00424381: hypothetical protein"
"clust_2587","group6","ortho_id",0,9267,6,69992,0,1,1,"ORF28"
"clust_2587","group4","ortho_id",0,2015,6,77244,0,1,1,"ORF28"
"clust_2587","group1","ortho_id",0,3078,6,76181,0,1,1,"ORF28"
"clust_2587","group2","ortho_id",0,4787,6,74472,0,1,1,"ORF28"
"clust_2587","group7","ortho_id",0,1438,6,77821,0,1,1,"ORF28"
"clust_2587","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"ORF28"
"clust_2587","group3","ortho_id",0,15430,6,63829,0,0.604326597174971,1,"ORF28"
"clust_2588","group6","ortho_id",0,9267,6,69992,0,1,1,"hypothetical protein"
"clust_2588","group4","ortho_id",0,2015,6,77244,0,1,1,"hypothetical protein"
"clust_2588","group7","ortho_id",0,1438,6,77821,0,1,1,"hypothetical protein"
"clust_2588","group1","ortho_id",0,3078,6,76181,0,1,1,"hypothetical protein"
"clust_2588","group2","ortho_id",0,4787,6,74472,0,1,1,"hypothetical protein"
"clust_2588","group3","ortho_id",0,15430,6,63829,0,0.604326597174971,1,"hypothetical protein"
"clust_2588","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2589","group7","ortho_id",0,1438,6,77821,0,1,1,"hypothetical protein"
"clust_2589","group3","ortho_id",0,15430,6,63829,0,0.604326597174971,1,"hypothetical protein"
"clust_2589","group6","ortho_id",0,9267,6,69992,0,1,1,"hypothetical protein"
"clust_2589","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2589","group4","ortho_id",0,2015,6,77244,0,1,1,"hypothetical protein"
"clust_2589","group1","ortho_id",0,3078,6,76181,0,1,1,"hypothetical protein"
"clust_2589","group2","ortho_id",0,4787,6,74472,0,1,1,"hypothetical protein"
"clust_2590","group3","ortho_id",0,15430,6,63829,0,0.604326597174971,1,"hypothetical protein"
"clust_2590","group6","ortho_id",0,9267,6,69992,0,1,1,"hypothetical protein"
"clust_2590","group5","ortho_id",6,43244,0,36015,Inf,0.0351817058072352,0.2854585691855,"hypothetical protein"
"clust_2590","group4","ortho_id",0,2015,6,77244,0,1,1,"hypothetical protein"
"clust_2590","group1","ortho_id",0,3078,6,76181,0,1,1,"hypothetical protein"
"clust_2590","group7","ortho_id",0,1438,6,77821,0,1,1,"hypothetical protein"
"clust_2590","group2","ortho_id",0,4787,6,74472,0,1,1,"hypothetical protein"
"clust_2591","group6","ortho_id",0,9267,6,69992,0,1,1,"Transcriptional regulator, AraC family"
"clust_2591","group1","ortho_id",0,3078,6,76181,0,1,1,"Transcriptional regulator, AraC family"
"clust_2591","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"Transcriptional regulator, AraC family"
"clust_2591","group4","ortho_id",1,2014,5,77245,7.67157993311463,0.143159470357208,0.66061536470612,"Transcriptional regulator, AraC family"
"clust_2591","group2","ortho_id",0,4787,6,74472,0,1,1,"Transcriptional regulator, AraC family"
"clust_2591","group7","ortho_id",0,1438,6,77821,0,1,1,"Transcriptional regulator, AraC family"
"clust_2591","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"Transcriptional regulator, AraC family"
"clust_2592","group7","ortho_id",0,1438,6,77821,0,1,1,"Excinuclease ABC subunit A paralog of unknown function"
"clust_2592","group1","ortho_id",0,3078,6,76181,0,1,1,"Excinuclease ABC subunit A paralog of unknown function"
"clust_2592","group2","ortho_id",0,4787,6,74472,0,1,1,"Excinuclease ABC subunit A paralog of unknown function"
"clust_2592","group6","ortho_id",0,9267,6,69992,0,1,1,"Excinuclease ABC subunit A paralog of unknown function"
"clust_2592","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"Excinuclease ABC subunit A paralog of unknown function"
"clust_2592","group4","ortho_id",1,2014,5,77245,7.67157993311463,0.143159470357208,0.66061536470612,"Excinuclease ABC subunit A paralog of unknown function"
"clust_2592","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"Excinuclease ABC subunit A paralog of unknown function"
"clust_2593","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2593","group6","ortho_id",0,9267,6,69992,0,1,1,"hypothetical protein"
"clust_2593","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"hypothetical protein"
"clust_2593","group7","ortho_id",0,1438,6,77821,0,1,1,"hypothetical protein"
"clust_2593","group1","ortho_id",0,3078,6,76181,0,1,1,"hypothetical protein"
"clust_2593","group4","ortho_id",1,2014,5,77245,7.67157993311463,0.143159470357208,0.66061536470612,"hypothetical protein"
"clust_2593","group2","ortho_id",0,4787,6,74472,0,1,1,"hypothetical protein"
"clust_2594","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2594","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"hypothetical protein"
"clust_2594","group7","ortho_id",0,1438,6,77821,0,1,1,"hypothetical protein"
"clust_2594","group1","ortho_id",0,3078,6,76181,0,1,1,"hypothetical protein"
"clust_2594","group4","ortho_id",1,2014,5,77245,7.67157993311463,0.143159470357208,0.66061536470612,"hypothetical protein"
"clust_2594","group6","ortho_id",0,9267,6,69992,0,1,1,"hypothetical protein"
"clust_2594","group2","ortho_id",0,4787,6,74472,0,1,1,"hypothetical protein"
"clust_2595","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"hypothetical protein"
"clust_2595","group7","ortho_id",0,1438,6,77821,0,1,1,"hypothetical protein"
"clust_2595","group4","ortho_id",1,2014,5,77245,7.67157993311463,0.143159470357208,0.66061536470612,"hypothetical protein"
"clust_2595","group2","ortho_id",0,4787,6,74472,0,1,1,"hypothetical protein"
"clust_2595","group1","ortho_id",0,3078,6,76181,0,1,1,"hypothetical protein"
"clust_2595","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2595","group6","ortho_id",0,9267,6,69992,0,1,1,"hypothetical protein"
"clust_2596","group4","ortho_id",1,2014,5,77245,7.67157993311463,0.143159470357208,0.66061536470612,"hypothetical protein"
"clust_2596","group2","ortho_id",0,4787,6,74472,0,1,1,"hypothetical protein"
"clust_2596","group7","ortho_id",0,1438,6,77821,0,1,1,"hypothetical protein"
"clust_2596","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"hypothetical protein"
"clust_2596","group6","ortho_id",0,9267,6,69992,0,1,1,"hypothetical protein"
"clust_2596","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2596","group1","ortho_id",0,3078,6,76181,0,1,1,"hypothetical protein"
"clust_2597","group3","ortho_id",5,15425,1,63834,20.690234351232,0.00140442653622965,0.0230184801563826,"hypothetical protein"
"clust_2597","group4","ortho_id",1,2014,5,77245,7.67157993311463,0.143159470357208,0.66061536470612,"hypothetical protein"
"clust_2597","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2597","group6","ortho_id",0,9267,6,69992,0,1,1,"hypothetical protein"
"clust_2597","group7","ortho_id",0,1438,6,77821,0,1,1,"hypothetical protein"
"clust_2597","group2","ortho_id",0,4787,6,74472,0,1,1,"hypothetical protein"
"clust_2597","group1","ortho_id",0,3078,6,76181,0,1,1,"hypothetical protein"
"clust_2598","group3","ortho_id",4,15426,2,63833,8.27571494948737,0.015371017019219,0.153823818049931,"CRISPR-associated RecB family exonuclease Cas4b"
"clust_2598","group7","ortho_id",1,1437,5,77822,10.8325394810165,0.104034189259622,0.539742887838554,"CRISPR-associated RecB family exonuclease Cas4b"
"clust_2598","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"CRISPR-associated RecB family exonuclease Cas4b"
"clust_2598","group1","ortho_id",0,3078,6,76181,0,1,1,"CRISPR-associated RecB family exonuclease Cas4b"
"clust_2598","group2","ortho_id",0,4787,6,74472,0,1,1,"CRISPR-associated RecB family exonuclease Cas4b"
"clust_2598","group4","ortho_id",1,2014,5,77245,7.67157993311463,0.143159470357208,0.66061536470612,"CRISPR-associated RecB family exonuclease Cas4b"
"clust_2598","group6","ortho_id",0,9267,6,69992,0,1,1,"CRISPR-associated RecB family exonuclease Cas4b"
"clust_2599","group3","ortho_id",4,15426,2,63833,8.27571494948737,0.015371017019219,0.153823818049931,"hypothetical protein"
"clust_2599","group7","ortho_id",1,1437,5,77822,10.8325394810165,0.104034189259622,0.539742887838554,"hypothetical protein"
"clust_2599","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2599","group4","ortho_id",1,2014,5,77245,7.67157993311463,0.143159470357208,0.66061536470612,"hypothetical protein"
"clust_2599","group6","ortho_id",0,9267,6,69992,0,1,1,"hypothetical protein"
"clust_2599","group1","ortho_id",0,3078,6,76181,0,1,1,"hypothetical protein"
"clust_2599","group2","ortho_id",0,4787,6,74472,0,1,1,"hypothetical protein"
"clust_2600","group5","ortho_id",0,43250,6,36009,0,0.00879656321924804,0.0978331076006287,"hypothetical protein"
"clust_2600","group3","ortho_id",4,15426,2,63833,8.27571494948737,0.015371017019219,0.153823818049931,"hypothetical protein"
"clust_2600","group7","ortho_id",0,1438,6,77821,0,1,1,"hypothetical protein"
"clust_2600","group4","ortho_id",1,2014,5,77245,7.67157993311463,0.143159470357208,0.66061536470612,"hypothetical protein"
"clust_2600","group1","ortho_id",1,3077,5,76182,4.95213323767174,0.211515550741632,0.807887702505059,"hypothetical protein"
"clust_2600","group6","ortho_id",0,9267,6,69992,0,1,1,"hypothetical protein"
"clust_2600","group2","ortho_id",0,4787,6,74472,0,1,1,"hypothetical protein"
"clust_2601","group3","ortho_id",0,15430,5,63830,0,0.590571536454181,1,"Glycosyltransferase (EC 2.4.1.-)"
"clust_2601","group7","ortho_id",1,1437,4,77823,13.5413757650643,0.087478474476596,0.500973441693474,"Glycosyltransferase (EC 2.4.1.-)"
"clust_2601","group1","ortho_id",1,3077,4,76183,6.19053263209654,0.179658220469163,0.779851157455614,"Glycosyltransferase (EC 2.4.1.-)"
"clust_2601","group6","ortho_id",0,9267,5,69993,0,1,1,"Glycosyltransferase (EC 2.4.1.-)"
"clust_2601","group2","ortho_id",3,4784,2,74476,23.3468318560657,0.00200686572832255,0.0287222693888917,"Glycosyltransferase (EC 2.4.1.-)"
"clust_2601","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Glycosyltransferase (EC 2.4.1.-)"
"clust_2601","group4","ortho_id",0,2015,5,77245,0,1,1,"Glycosyltransferase (EC 2.4.1.-)"
"clust_2602","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"hypothetical protein"
"clust_2602","group7","ortho_id",0,1438,5,77822,0,1,1,"hypothetical protein"
"clust_2602","group6","ortho_id",0,9267,5,69993,0,1,1,"hypothetical protein"
"clust_2602","group4","ortho_id",1,2014,4,77246,9.58621739543732,0.120808073279983,0.589871518299176,"hypothetical protein"
"clust_2602","group2","ortho_id",0,4787,5,74473,0,1,1,"hypothetical protein"
"clust_2602","group1","ortho_id",0,3078,5,76182,0,1,1,"hypothetical protein"
"clust_2602","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"hypothetical protein"
"clust_2603","group6","ortho_id",0,9267,5,69993,0,1,1,"Ferric iron ABC transporter, iron-binding protein"
"clust_2603","group4","ortho_id",1,2014,4,77246,9.58621739543732,0.120808073279983,0.589871518299176,"Ferric iron ABC transporter, iron-binding protein"
"clust_2603","group3","ortho_id",4,15426,1,63834,16.5502314816159,0.00605995669722609,0.0727082706798888,"Ferric iron ABC transporter, iron-binding protein"
"clust_2603","group1","ortho_id",0,3078,5,76182,0,1,1,"Ferric iron ABC transporter, iron-binding protein"
"clust_2603","group2","ortho_id",0,4787,5,74473,0,1,1,"Ferric iron ABC transporter, iron-binding protein"
"clust_2603","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"Ferric iron ABC transporter, iron-binding protein"
"clust_2603","group7","ortho_id",0,1438,5,77822,0,1,1,"Ferric iron ABC transporter, iron-binding protein"
"clust_2604","group6","ortho_id",0,9267,5,69993,0,1,1,"hypothetical protein"
"clust_2604","group1","ortho_id",0,3078,5,76182,0,1,1,"hypothetical protein"
"clust_2604","group4","ortho_id",0,2015,5,77245,0,1,1,"hypothetical protein"
"clust_2604","group2","ortho_id",0,4787,5,74473,0,1,1,"hypothetical protein"
"clust_2604","group5","ortho_id",5,43245,0,36015,Inf,0.0677207552145042,0.439690052524842,"hypothetical protein"
"clust_2604","group3","ortho_id",0,15430,5,63830,0,0.590571536454181,1,"hypothetical protein"
"clust_2604","group7","ortho_id",0,1438,5,77822,0,1,1,"hypothetical protein"
"clust_2605","group1","ortho_id",0,3078,5,76182,0,1,1,"ABC-type sugar transport system, permease component"
"clust_2605","group7","ortho_id",0,1438,5,77822,0,1,1,"ABC-type sugar transport system, permease component"
"clust_2605","group2","ortho_id",0,4787,5,74473,0,1,1,"ABC-type sugar transport system, permease component"
"clust_2605","group4","ortho_id",0,2015,5,77245,0,1,1,"ABC-type sugar transport system, permease component"
"clust_2605","group3","ortho_id",0,15430,5,63830,0,0.590571536454181,1,"ABC-type sugar transport system, permease component"
"clust_2605","group5","ortho_id",0,43250,5,36010,0,0.0193617217649986,0.175887954778899,"ABC-type sugar transport system, permease component"
"clust_2605","group6","ortho_id",5,9262,0,69998,Inf,2.18209957346994e-05,0.00082097066435271,"ABC-type sugar transport system, permease component"
"clust_2606","group3","ortho_id",0,15430,5,63830,0,0.590571536454181,1,"Allantoate amidohydrolase (EC 3.5.3.9)"
"clust_2606","group5","ortho_id",4,43246,1,36014,3.33093144179061,0.385355527868016,1,"Allantoate amidohydrolase (EC 3.5.3.9)"
"clust_2606","group6","ortho_id",0,9267,5,69993,0,1,1,"Allantoate amidohydrolase (EC 3.5.3.9)"
"clust_2606","group7","ortho_id",1,1437,4,77823,13.5413757650643,0.087478474476596,0.500973441693474,"Allantoate amidohydrolase (EC 3.5.3.9)"
"clust_2606","group2","ortho_id",0,4787,5,74473,0,1,1,"Allantoate amidohydrolase (EC 3.5.3.9)"
"clust_2606","group4","ortho_id",0,2015,5,77245,0,1,1,"Allantoate amidohydrolase (EC 3.5.3.9)"
"clust_2606","group1","ortho_id",0,3078,5,76182,0,1,1,"Allantoate amidohydrolase (EC 3.5.3.9)"
"clust_2607","group6","ortho_id",0,9267,5,69993,0,1,1,"Allantoin permease"
"clust_2607","group4","ortho_id",0,2015,5,77245,0,1,1,"Allantoin permease"
"clust_2607","group3","ortho_id",0,15430,5,63830,0,0.590571536454181,1,"Allantoin permease"
"clust_2607","group1","ortho_id",0,3078,5,76182,0,1,1,"Allantoin permease"
"clust_2607","group5","ortho_id",4,43246,1,36014,3.33093144179061,0.385355527868016,1,"Allantoin permease"
"clust_2607","group2","ortho_id",0,4787,5,74473,0,1,1,"Allantoin permease"
"clust_2607","group7","ortho_id",1,1437,4,77823,13.5413757650643,0.087478474476596,0.500973441693474,"Allantoin permease"
"clust_2608","group3","ortho_id",0,15430,5,63830,0,0.590571536454181,1,"hypothetical protein"
"clust_2608","group6","ortho_id",0,9267,5,69993,0,1,1,"hypothetical protein"
"clust_2608","group2","ortho_id",0,4787,5,74473,0,1,1,"hypothetical protein"
"clust_2608","group4","ortho_id",0,2015,5,77245,0,1,1,"hypothetical protein"
"clust_2608","group5","ortho_id",4,43246,1,36014,3.33093144179061,0.385355527868016,1,"hypothetical protein"
"clust_2608","group7","ortho_id",0,1438,5,77822,0,1,1,"hypothetical protein"
"clust_2608","group1","ortho_id",1,3077,4,76183,6.19053263209654,0.179658220469163,0.779851157455614,"hypothetical protein"
"clust_2609","group4","ortho_id",0,2015,5,77245,0,1,1,"hypothetical protein"
"clust_2609","group6","ortho_id",0,9267,5,69993,0,1,1,"hypothetical protein"
"clust_2609","group7","ortho_id",0,1438,5,77822,0,1,1,"hypothetical protein"
"clust_2609","group1","ortho_id",1,3077,4,76183,6.19053263209654,0.179658220469163,0.779851157455614,"hypothetical protein"
"clust_2609","group5","ortho_id",4,43246,1,36014,3.33093144179061,0.385355527868016,1,"hypothetical protein"
"clust_2609","group3","ortho_id",0,15430,5,63830,0,0.590571536454181,1,"hypothetical protein"
"clust_2609","group2","ortho_id",0,4787,5,74473,0,1,1,"hypothetical protein"
"clust_2610","group6","ortho_id",0,9267,5,69993,0,1,1,"Choline permease LicB"
"clust_2610","group5","ortho_id",5,43245,0,36015,Inf,0.0677207552145042,0.439690052524842,"Choline permease LicB"
"clust_2610","group3","ortho_id",0,15430,5,63830,0,0.590571536454181,1,"Choline permease LicB"
"clust_2610","group2","ortho_id",0,4787,5,74473,0,1,1,"Choline permease LicB"
"clust_2610","group1","ortho_id",0,3078,5,76182,0,1,1,"Choline permease LicB"
"clust_2610","group7","ortho_id",0,1438,5,77822,0,1,1,"Choline permease LicB"
"clust_2610","group4","ortho_id",0,2015,5,77245,0,1,1,"Choline permease LicB"
"clust_2611","group3","ortho_id",0,15430,5,63830,0,0.590571536454181,1,"hypothetical protein"
"clust_2611","group2","ortho_id",0,4787,5,74473,0,1,1,"hypothetical protein"
"clust_2611","group7","ortho_id",0,1438,5,77822,0,1,1,"hypothetical protein"
"clust_2611","group1","ortho_id",0,3078,5,76182,0,1,1,"hypothetical protein"
"clust_2611","group4","ortho_id",0,2015,5,77245,0,1,1,"hypothetical protein"
"clust_2611","group5","ortho_id",5,43245,0,36015,Inf,0.0677207552145042,0.439690052524842,"hypothetical protein"
"clust_2611","group6","ortho_id",0,9267,5,69993,0,1,1,"hypothetical protein"
"clust_2612","group3","ortho_id",2,15428,3,63832,2.75822644361705,0.251825868837937,0.88820977177247,"YfbU family protein"
"clust_2612","group7","ortho_id",0,1438,5,77822,0,1,1,"YfbU family protein"
"clust_2612","group1","ortho_id",0,3078,5,76182,0,1,1,"YfbU family protein"
"clust_2612","group4","ortho_id",1,2014,4,77246,9.58621739543732,0.120808073279983,0.589871518299176,"YfbU family protein"
"clust_2612","group2","ortho_id",0,4787,5,74473,0,1,1,"YfbU family protein"
"clust_2612","group6","ortho_id",1,9266,4,69994,1.88836305941431,0.462951406686135,1,"YfbU family protein"
"clust_2612","group5","ortho_id",1,43249,4,36011,0.208193893416123,0.183990015487225,0.789283094215105,"YfbU family protein"
"clust_2613","group7","ortho_id",0,1438,5,77822,0,1,1,"hypothetical protein"
"clust_2613","group1","ortho_id",0,3078,5,76182,0,1,1,"hypothetical protein"
"clust_2613","group5","ortho_id",5,43245,0,36015,Inf,0.0677207552145042,0.439690052524842,"hypothetical protein"
"clust_2613","group4","ortho_id",0,2015,5,77245,0,1,1,"hypothetical protein"
