"Category","Group","Database","a","b","c","d","Odds ratio","p-value","q-value","Product"
"clust_2195","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2196","group3","ortho_id",6,15424,2,63833,12.4106872584423,0.00105774887755309,0.0180356749989087,"putative transporter"
"clust_2196","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"putative transporter"
"clust_2197","group3","ortho_id",5,15425,3,63832,6.89679159801161,0.00923098512293051,0.100171842690947,"conserved hypothetical protein"
"clust_2197","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"conserved hypothetical protein"
"clust_2198","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2198","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2199","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Transposase and inactivated derivatives"
"clust_2200","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2200","group3","ortho_id",8,15422,0,63835,Inf,2.05892674674894e-06,0.000140871420514377,"hypothetical protein"
"clust_2201","group3","ortho_id",8,15422,0,63835,Inf,2.05892674674894e-06,0.000140871420514377,"hypothetical protein"
"clust_2201","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2202","group3","ortho_id",8,15422,0,63835,Inf,2.05892674674894e-06,0.000140871420514377,"""Alpha-galactosidase """
"clust_2202","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"""Alpha-galactosidase """
"clust_2203","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2203","group3","ortho_id",8,15422,0,63835,Inf,2.05892674674894e-06,0.000140871420514377,"hypothetical protein"
"clust_2204","group6","ortho_id",5,9262,3,69995,12.5946392026548,0.000899522943347872,0.0156002291848742,"probable LacI-type transcriptional regulator"
"clust_2204","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"probable LacI-type transcriptional regulator"
"clust_2205","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2205","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2206","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"ABC-type sugar transport systems, permease components"
"clust_2206","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"ABC-type sugar transport systems, permease components"
"clust_2207","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"ABC-type sugar transport system, permease component"
"clust_2207","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"ABC-type sugar transport system, permease component"
"clust_2208","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2208","group3","ortho_id",8,15422,0,63835,Inf,2.05892674674894e-06,0.000140871420514377,"hypothetical protein"
"clust_2209","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"LPXTG-motif cell wall anchor domain protein"
"clust_2209","group3","ortho_id",6,15424,2,63833,12.4106872584423,0.00105774887755309,0.0180356749989087,"LPXTG-motif cell wall anchor domain protein"
"clust_2210","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"Arabinose-proton symporter"
"clust_2210","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Arabinose-proton symporter"
"clust_2211","group6","ortho_id",4,9263,4,69994,7.55589396244249,0.00884976723026509,0.0982227245190716,"FIG00425312: hypothetical protein"
"clust_2211","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"FIG00425312: hypothetical protein"
"clust_2212","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2213","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2213","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2214","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2214","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2215","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"ABC transporter, ATP-binding protein"
"clust_2215","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"ABC transporter, ATP-binding protein"
"clust_2216","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2216","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2217","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2217","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2218","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"""O-acetylhomoserine sulfhydrylase / O- succinylhomoserine sulfhydrylase """
"clust_2218","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"""O-acetylhomoserine sulfhydrylase / O- succinylhomoserine sulfhydrylase """
"clust_2219","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"FIG00424137: hypothetical protein"
"clust_2219","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"FIG00424137: hypothetical protein"
"clust_2220","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"FIG00425862: hypothetical protein"
"clust_2220","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"FIG00425862: hypothetical protein"
"clust_2221","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"Glucokinase (EC 2.7.1.2)"
"clust_2221","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Glucokinase (EC 2.7.1.2)"
"clust_2222","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2222","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2223","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"Aldose 1-epimerase"
"clust_2223","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Aldose 1-epimerase"
"clust_2224","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"Mucin-desulfating sulfatase MdsA precursor (EC 3.1.6.14)"
"clust_2224","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Mucin-desulfating sulfatase MdsA precursor (EC 3.1.6.14)"
"clust_2225","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2225","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2226","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2226","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2227","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Dihydrodipicolinate synthase (EC 4.2.1.52)"
"clust_2227","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"Dihydrodipicolinate synthase (EC 4.2.1.52)"
"clust_2228","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"""PTS system, fructose-specific IIC component """
"clust_2228","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"""PTS system, fructose-specific IIC component """
"clust_2229","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"PTS system, fructose-specific IIA component (EC 2.7.1.69) / PTS system, fructose-specific IIB component (EC 2.7.1.69) / PTS system, fructose-specific IIC component (EC 2.7.1.69)"
"clust_2229","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"PTS system, fructose-specific IIA component (EC 2.7.1.69) / PTS system, fructose-specific IIB component (EC 2.7.1.69) / PTS system, fructose-specific IIC component (EC 2.7.1.69)"
"clust_2230","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"PTS system, fructose-specific IIA component (EC 2.7.1.69)"
"clust_2230","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"PTS system, fructose-specific IIA component (EC 2.7.1.69)"
"clust_2231","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2231","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2232","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Transcriptional antiterminator of lichenan operon, BglG family"
"clust_2232","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"Transcriptional antiterminator of lichenan operon, BglG family"
"clust_2233","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2233","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2234","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"FIG00672153: hypothetical protein"
"clust_2235","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Transcriptional regulator, TetR family"
"clust_2235","group3","ortho_id",5,15425,3,63832,6.89679159801161,0.00923098512293051,0.100171842690947,"Transcriptional regulator, TetR family"
"clust_2236","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"Beta-hexosaminidase (EC 3.2.1.52)"
"clust_2237","group3","ortho_id",5,15425,3,63832,6.89679159801161,0.00923098512293051,0.100171842690947,"MSM (multiple sugar metabolism) operon regulatory protein"
"clust_2237","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"MSM (multiple sugar metabolism) operon regulatory protein"
"clust_2238","group3","ortho_id",6,15424,2,63833,12.4106872584423,0.00105774887755309,0.0180356749989087,"WhiB-type transcriptional regulator"
"clust_2238","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"WhiB-type transcriptional regulator"
"clust_2239","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2239","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2240","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2240","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2241","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"FIG00424307: hypothetical protein"
"clust_2241","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"FIG00424307: hypothetical protein"
"clust_2242","group3","ortho_id",6,15424,2,63833,12.4106872584423,0.00105774887755309,0.0180356749989087,"FIG00426652: hypothetical protein"
"clust_2242","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"FIG00426652: hypothetical protein"
"clust_2243","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"FIG00425130: hypothetical protein"
"clust_2243","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"FIG00425130: hypothetical protein"
"clust_2244","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"PTS system, N-acetylglucosamine-specific IIA component (EC 2.7.1.69) / PTS system, N-acetylglucosamine-specific IIB component (EC 2.7.1.69) / PTS system, N-acetylglucosamine-specific IIC component (EC 2.7.1.69)"
"clust_2244","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"PTS system, N-acetylglucosamine-specific IIA component (EC 2.7.1.69) / PTS system, N-acetylglucosamine-specific IIB component (EC 2.7.1.69) / PTS system, N-acetylglucosamine-specific IIC component (EC 2.7.1.69)"
"clust_2245","group3","ortho_id",5,15425,3,63832,6.89679159801161,0.00923098512293051,0.100171842690947,"FIG00423906: hypothetical protein"
"clust_2245","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"FIG00423906: hypothetical protein"
"clust_2246","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2246","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2247","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"sucrose PTS II ABC( EC:2.7.1.69 )"
"clust_2247","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"sucrose PTS II ABC( EC:2.7.1.69 )"
"clust_2248","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"FIG00672011: hypothetical protein"
"clust_2249","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2250","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"Death on curing protein, Doc toxin"
"clust_2251","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2252","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2253","group2","ortho_id",3,4784,5,74473,9.34028439517268,0.0097935882927841,0.104170502434661,"Bifidobacterial FemAB-like protein type 1"
"clust_2253","group6","ortho_id",5,9262,3,69995,12.5946392026548,0.000899522943347872,0.0156002291848742,"Bifidobacterial FemAB-like protein type 1"
"clust_2253","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Bifidobacterial FemAB-like protein type 1"
"clust_2254","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Alpha-N-arabinofuranosidase (EC 3.2.1.55)"
"clust_2254","group6","ortho_id",5,9262,3,69995,12.5946392026548,0.000899522943347872,0.0156002291848742,"Alpha-N-arabinofuranosidase (EC 3.2.1.55)"
"clust_2255","group1","ortho_id",2,3076,6,76181,8.25587897383395,0.0361135623296999,0.290116160494054,"Serine/threonine protein kinase"
"clust_2255","group6","ortho_id",5,9262,3,69995,12.5946392026548,0.000899522943347872,0.0156002291848742,"Serine/threonine protein kinase"
"clust_2255","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Serine/threonine protein kinase"
"clust_2256","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Carbon starvation protein A"
"clust_2256","group6","ortho_id",5,9262,3,69995,12.5946392026548,0.000899522943347872,0.0156002291848742,"Carbon starvation protein A"
"clust_2256","group2","ortho_id",3,4784,5,74473,9.34028439517268,0.0097935882927841,0.104170502434661,"Carbon starvation protein A"
"clust_2257","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Uncharacterized small protein"
"clust_2257","group6","ortho_id",5,9262,3,69995,12.5946392026548,0.000899522943347872,0.0156002291848742,"Uncharacterized small protein"
"clust_2257","group2","ortho_id",3,4784,5,74473,9.34028439517268,0.0097935882927841,0.104170502434661,"Uncharacterized small protein"
"clust_2258","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2259","group5","ortho_id",1,43249,7,36008,0.118944598019822,0.0271164889643022,0.234011403299969,"FIG00424523: hypothetical protein"
"clust_2259","group6","ortho_id",5,9262,3,69995,12.5946392026548,0.000899522943347872,0.0156002291848742,"FIG00424523: hypothetical protein"
