short_id	genome_name	accession	annotation	feature_type	na_feature_id	locus_tag	gene	product	ec_number	ec_name	figfam_id	go_id	go_term	pathway_id	pathway_name	ortho_id	id_short
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	540	Lipopolysaccharide biosynthesis	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	512	O-Glycan biosynthesis	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	51	Fructose and mannose metabolism	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	1051	Biosynthesis of ansamycins	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	601	Glycosphingolipid biosynthesis - lacto and neolacto series	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	563	Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	1057	Biosynthesis of type II polyketide products	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	942	Anthocyanin biosynthesis	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	604	Glycosphingolipid biosynthesis - ganglio series	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	522	Biosynthesis of 12-, 14- and 16-membered macrolides	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	908	Zeatin biosynthesis	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	944	Flavone and flavonol biosynthesis	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	965	Betalain biosynthesis	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	513	High-mannose type N-glycan biosynthesis	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	561	Glycerolipid metabolism	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	906	Carotenoid biosynthesis	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	941	Flavonoid biosynthesis	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	600	Sphingolipid metabolism	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	945	Stilbenoid, diarylheptanoid and gingerol biosynthesis	clust_3191	GV18
fid|42070972|locus|VBIGarVag4823_1074	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000140	PATRIC	CDS	42070972	VBIGarVag4823_1074	NA	Glycosyltransferase (EC 2.4.1.-)	2.4.1.-	Hexosyltransferases.	FIG01193496	NA	NA	550	Peptidoglycan biosynthesis	clust_3191	GV18
fid|42071043|locus|VBIGarVag4823_1107	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000141	PATRIC	CDS	42071043	VBIGarVag4823_1107	NA	Histidyl-tRNA synthetase (EC 6.1.1.21)	6.1.1.21	Histidine--tRNA ligase	FIG00000087	GO:0004821	histidine-tRNA ligase activity	970	Aminoacyl-tRNA biosynthesis	clust_3192	GV18
fid|42071072|locus|VBIGarVag4823_1121	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000142	PATRIC	CDS	42071072	VBIGarVag4823_1121	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0009306	protein secretion	NA	NA	clust_3193	GV18
fid|42071072|locus|VBIGarVag4823_1121	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000142	PATRIC	CDS	42071072	VBIGarVag4823_1121	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0016021	integral to membrane	NA	NA	clust_3193	GV18
fid|42071072|locus|VBIGarVag4823_1121	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000142	PATRIC	CDS	42071072	VBIGarVag4823_1121	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	NA	NA	clust_3193	GV18
fid|42071187|locus|VBIGarVag4823_1176	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000143	PATRIC	CDS	42071187	VBIGarVag4823_1176	NA	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2)	6.3.5.2	GMP synthase (glutamine-hydrolyzing)	FIG00042267	GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	983	Drug metabolism - other enzymes	clust_3194	GV18
fid|42071187|locus|VBIGarVag4823_1176	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000143	PATRIC	CDS	42071187	VBIGarVag4823_1176	NA	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2)	6.3.5.2	GMP synthase (glutamine-hydrolyzing)	FIG00042267	GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	230	Purine metabolism	clust_3194	GV18
fid|42071240|locus|VBIGarVag4823_1202	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000144	PATRIC	CDS	42071240	VBIGarVag4823_1202	NA	GTP-binding protein HflX	NA	NA	FIG00000304	GO:0005622	intracellular	NA	NA	clust_3195	GV18
fid|42071240|locus|VBIGarVag4823_1202	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000144	PATRIC	CDS	42071240	VBIGarVag4823_1202	NA	GTP-binding protein HflX	NA	NA	FIG00000304	GO:0005525	GTP binding	NA	NA	clust_3195	GV18
fid|42071357|locus|VBIGarVag4823_1258	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000145	PATRIC	CDS	42071357	VBIGarVag4823_1258	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005622	intracellular	NA	NA	clust_3196	GV18
fid|42071357|locus|VBIGarVag4823_1258	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000145	PATRIC	CDS	42071357	VBIGarVag4823_1258	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0006412	translation	NA	NA	clust_3196	GV18
fid|42071357|locus|VBIGarVag4823_1258	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000145	PATRIC	CDS	42071357	VBIGarVag4823_1258	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005840	ribosome	NA	NA	clust_3196	GV18
fid|42071357|locus|VBIGarVag4823_1258	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000145	PATRIC	CDS	42071357	VBIGarVag4823_1258	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0003735	structural constituent of ribosome	NA	NA	clust_3196	GV18
fid|42071447|locus|VBIGarVag4823_1302	Gardnerella vaginalis ATCC 14018 = JCM 11026	NZ_ADNB01000145	PATRIC	CDS	42071447	VBIGarVag4823_1302	NA	Phosphoglycerate mutase family	NA	NA	FIG01953833	NA	NA	NA	NA	clust_3198	GV18
fid|183985671|locus|VBIGarVag276930_0927	Gardnerella vaginalis JCP8017B	ATJM01000057	PATRIC	CDS	183985671	VBIGarVag276930_0927	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3207	GV27
fid|183986010|locus|VBIGarVag276930_1075	Gardnerella vaginalis JCP8017B	ATJM01000095	PATRIC	CDS	183986010	VBIGarVag276930_1075	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0016021	integral to membrane	NA	NA	clust_3211	GV27
fid|183986010|locus|VBIGarVag276930_1075	Gardnerella vaginalis JCP8017B	ATJM01000095	PATRIC	CDS	183986010	VBIGarVag276930_1075	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0009306	protein secretion	NA	NA	clust_3211	GV27
fid|183986010|locus|VBIGarVag276930_1075	Gardnerella vaginalis JCP8017B	ATJM01000095	PATRIC	CDS	183986010	VBIGarVag276930_1075	NA	Preprotein translocase subunit SecG (TC 3.A.5.1.1)	NA	NA	FIG00001563	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	NA	NA	clust_3211	GV27
fid|183986139|locus|VBIGarVag276930_1135	Gardnerella vaginalis JCP8017B	ATJM01000102	PATRIC	CDS	183986139	VBIGarVag276930_1135	NA	Cell division initiation protein DivIVA	NA	NA	FIG00001414	NA	NA	NA	NA	clust_3213	GV27
fid|183986158|locus|VBIGarVag276930_1143	Gardnerella vaginalis JCP8017B	ATJM01000105	PATRIC	CDS	183986158	VBIGarVag276930_1143	NA	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	NA	NA	FIG00000113	GO:0003723	RNA binding	NA	NA	clust_3214	GV27
fid|183986158|locus|VBIGarVag276930_1143	Gardnerella vaginalis JCP8017B	ATJM01000105	PATRIC	CDS	183986158	VBIGarVag276930_1143	NA	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	NA	NA	FIG00000113	GO:0006614	SRP-dependent cotranslational protein targeting to membrane	NA	NA	clust_3214	GV27
fid|183986158|locus|VBIGarVag276930_1143	Gardnerella vaginalis JCP8017B	ATJM01000105	PATRIC	CDS	183986158	VBIGarVag276930_1143	NA	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	NA	NA	FIG00000113	GO:0016020	membrane	NA	NA	clust_3214	GV27
fid|183986158|locus|VBIGarVag276930_1143	Gardnerella vaginalis JCP8017B	ATJM01000105	PATRIC	CDS	183986158	VBIGarVag276930_1143	NA	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	NA	NA	FIG00000113	GO:0006605	protein targeting	NA	NA	clust_3214	GV27
fid|183986158|locus|VBIGarVag276930_1143	Gardnerella vaginalis JCP8017B	ATJM01000105	PATRIC	CDS	183986158	VBIGarVag276930_1143	NA	Signal recognition particle, subunit Ffh SRP54 (TC 3.A.5.1.1)	NA	NA	FIG00000113	GO:0005525	GTP binding	NA	NA	clust_3214	GV27
fid|183986537|locus|VBIGarVag276930_1299	Gardnerella vaginalis JCP8017B	ATJM01000164	PATRIC	CDS	183986537	VBIGarVag276930_1299	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005622	intracellular	NA	NA	clust_3219	GV27
fid|183986537|locus|VBIGarVag276930_1299	Gardnerella vaginalis JCP8017B	ATJM01000164	PATRIC	CDS	183986537	VBIGarVag276930_1299	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0003735	structural constituent of ribosome	NA	NA	clust_3219	GV27
fid|183986537|locus|VBIGarVag276930_1299	Gardnerella vaginalis JCP8017B	ATJM01000164	PATRIC	CDS	183986537	VBIGarVag276930_1299	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0006412	translation	NA	NA	clust_3219	GV27
fid|183986537|locus|VBIGarVag276930_1299	Gardnerella vaginalis JCP8017B	ATJM01000164	PATRIC	CDS	183986537	VBIGarVag276930_1299	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005840	ribosome	NA	NA	clust_3219	GV27
fid|32146114|locus|VBIGarVag136958_0052	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146114	VBIGarVag136958_0052	NA	FIG00672429: hypothetical protein	NA	NA	FIG00672427	NA	NA	NA	NA	clust_3220	GV10
fid|32146578|locus|VBIGarVag136958_0273	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146578	VBIGarVag136958_0273	NA	hypothetical protein	NA	NA	FIG01769839	NA	NA	NA	NA	clust_3222	GV10
fid|32146608|locus|VBIGarVag136958_0288	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146608	VBIGarVag136958_0288	NA	Single-stranded DNA-binding protein	NA	NA	FIG00077620	GO:0003697	single-stranded DNA binding	NA	NA	clust_3223	GV10
fid|32146632|locus|VBIGarVag136958_0300	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146632	VBIGarVag136958_0300	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3224	GV10
fid|32146640|locus|VBIGarVag136958_0304	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146640	VBIGarVag136958_0304	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005622	intracellular	NA	NA	clust_3225	GV10
fid|32146640|locus|VBIGarVag136958_0304	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146640	VBIGarVag136958_0304	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0003735	structural constituent of ribosome	NA	NA	clust_3225	GV10
fid|32146640|locus|VBIGarVag136958_0304	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146640	VBIGarVag136958_0304	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0006412	translation	NA	NA	clust_3225	GV10
fid|32146640|locus|VBIGarVag136958_0304	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146640	VBIGarVag136958_0304	NA	SSU ribosomal protein S16p	NA	NA	FIG00000193	GO:0005840	ribosome	NA	NA	clust_3225	GV10
fid|32146710|locus|VBIGarVag136958_0336	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146710	VBIGarVag136958_0336	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3226	GV10
fid|32146948|locus|VBIGarVag136958_0448	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32146948	VBIGarVag136958_0448	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3229	GV10
fid|32147164|locus|VBIGarVag136958_0554	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147164	VBIGarVag136958_0554	NA	Cu+ P-type ATPase	NA	NA	FIG01307133	NA	NA	NA	NA	clust_3231	GV10
fid|32147346|locus|VBIGarVag136958_0643	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147346	VBIGarVag136958_0643	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3232	GV10
fid|32147350|locus|VBIGarVag136958_0645	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147350	VBIGarVag136958_0645	NA	ATPase provides energy for both assembly of type IV secretion complex and secretion of T-DNA complex (VirB4)	NA	NA	FIG00001460	NA	NA	NA	NA	clust_3233	GV10
fid|32147612|locus|VBIGarVag136958_0770	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147612	VBIGarVag136958_0770	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3234	GV10
fid|32147664|locus|VBIGarVag136958_0796	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147664	VBIGarVag136958_0796	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3235	GV10
fid|32147752|locus|VBIGarVag136958_0839	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147752	VBIGarVag136958_0839	NA	Flagellar assembly factor FliW	NA	NA	FIG00004895	NA	NA	NA	NA	clust_3236	GV10
fid|32147758|locus|VBIGarVag136958_0842	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147758	VBIGarVag136958_0842	NA	Twin-arginine translocation protein TatC	NA	NA	FIG00000335	NA	NA	NA	NA	clust_3239	GV10
fid|32147762|locus|VBIGarVag136958_0844	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147762	VBIGarVag136958_0844	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3240	GV10
fid|32147768|locus|VBIGarVag136958_0847	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147768	VBIGarVag136958_0847	NA	hypothetical protein	NA	NA	FIG00638284	NA	NA	NA	NA	clust_3242	GV10
fid|32147776|locus|VBIGarVag136958_0851	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147776	VBIGarVag136958_0851	NA	LSU ribosomal protein L9p	NA	NA	FIG00000205	GO:0006412	translation	NA	NA	clust_3246	GV10
fid|32147776|locus|VBIGarVag136958_0851	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147776	VBIGarVag136958_0851	NA	LSU ribosomal protein L9p	NA	NA	FIG00000205	GO:0003735	structural constituent of ribosome	NA	NA	clust_3246	GV10
fid|32147776|locus|VBIGarVag136958_0851	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147776	VBIGarVag136958_0851	NA	LSU ribosomal protein L9p	NA	NA	FIG00000205	GO:0005622	intracellular	NA	NA	clust_3246	GV10
fid|32147776|locus|VBIGarVag136958_0851	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147776	VBIGarVag136958_0851	NA	LSU ribosomal protein L9p	NA	NA	FIG00000205	GO:0005840	ribosome	NA	NA	clust_3246	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	626	Naphthalene and anthracene degradation	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	650	Butanoate metabolism	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	1056	Biosynthesis of type II polyketide backbone	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	350	Tyrosine metabolism	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	1057	Biosynthesis of type II polyketide products	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	860	Porphyrin and chlorophyll metabolism	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	362	Benzoate degradation via hydroxylation	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	363	Bisphenol A degradation	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	40	Pentose and glucuronate interconversions	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	253	Tetracycline biosynthesis	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	623	2,4-Dichlorobenzoate degradation	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	903	Limonene and pinene degradation	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	300	Lysine biosynthesis	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0008033	tRNA processing	61	Fatty acid biosynthesis	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0004730	pseudouridylate synthase activity	626	Naphthalene and anthracene degradation	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0004730	pseudouridylate synthase activity	650	Butanoate metabolism	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0004730	pseudouridylate synthase activity	1056	Biosynthesis of type II polyketide backbone	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0004730	pseudouridylate synthase activity	350	Tyrosine metabolism	clust_3247	GV10
fid|32147778|locus|VBIGarVag136958_0852	Gardnerella vaginalis 409-05	NC_013721	PATRIC	CDS	32147778	VBIGarVag136958_0852	NA	tRNA pseudouridine 13 synthase (EC 4.2.1.-)	4.2.1.-	Hydro-lyases.	FIG00046218	GO:0004730	pseudouridylate synthase activity	1057	Biosynthesis of type II polyketide products	clust_3247	GV10
